order_id,order_date,product,category,region,channel,units,unit_price,cost,customer_id
100326,2024-02-02,Smartphone Case,Electronics,East,Retail,4,19.51,6.0,1798
100327,2024-02-02,Wireless Earbuds,Electronics,South,Online,7,78.66,38.0,1905
100328,2024-02-02,Yoga Mat,Sports,South,Online,7,34.83,14.0,2126
100329,2024-02-02,Face Serum,Beauty,North,Online,2,43.9,18.0,1040
100330,2024-02-02,Face Serum,Beauty,North,Retail,3,44.11,18.0,1941
100331,2024-02-02,Lipstick Set,Beauty,North,Retail,4,30.27,11.0,1182
100332,2024-02-02,USB-C Charger,Electronics,South,Online,4,25.11,9.0,1135
100333,2024-02-03,Coffee Maker,Home & Kitchen,North,Online,2,120.31,64.0,1591
100334,2024-02-03,Bluetooth Speaker,Electronics,North,Online,2,59.61,27.0,1190
100335,2024-02-03,Coffee Maker,Home & Kitchen,North,Online,3,108.2,64.0,1097
100336,2024-02-03,Yoga Mat,Sports,South,Online,4,36.25,14.0,1312
100337,2024-02-03,Lipstick Set,Beauty,South,Retail,3,29.45,11.0,1524
100338,2024-02-03,Running Shoes,Apparel,East,Online,4,91.76,40.0,1809
100339,2024-02-03,Yoga Mat,Sports,North,Marketplace,2,35.56,14.0,2171
100340,2024-02-03,Face Serum,Beauty,South,Retail,4,45.55,18.0,2040
100341,2024-02-03,USB-C Charger,Electronics,Central,Marketplace,4,25.05,9.0,1112
100342,2024-02-03,Lipstick Set,Beauty,Central,Online,2,30.21,11.0,1046
100343,2024-02-03,Coffee Maker,Home & Kitchen,East,Online,3,123.56,64.0,1605
100344,2024-02-03,Denim Jeans,Apparel,South,Marketplace,5,62.71,28.0,1165
100345,2024-02-03,Lipstick Set,Beauty,East,Marketplace,5,29.56,11.0,1887
100346,2024-02-04,Yoga Mat,Sports,Central,Marketplace,4,35.1,14.0,1767
100347,2024-02-04,Vacuum Cleaner,Home & Kitchen,West,Retail,2,202.31,110.0,1632
100348,2024-02-04,4K Webcam,Electronics,East,Online,4,91.4,44.0,1877
100349,2024-02-04,Coffee Maker,Home & Kitchen,West,Retail,1,117.3,64.0,2179
100350,2024-02-04,4K Webcam,Electronics,West,Retail,3,88.68,44.0,1596
100351,2024-02-04,Bluetooth Speaker,Electronics,North,Retail,2,62.05,27.0,2151
100352,2024-02-04,4K Webcam,Electronics,West,Online,5,90.55,44.0,1430
100353,2024-02-04,Running Shoes,Apparel,South,Marketplace,1,90.11,40.0,2154
100354,2024-02-04,Yoga Mat,Sports,West,Marketplace,7,33.4,14.0,1366
100355,2024-02-04,Denim Jeans,Apparel,West,Online,6,64.01,28.0,1159
100356,2024-02-04,Denim Jeans,Apparel,Central,Online,3,68.26,28.0,1760
100357,2024-02-04,Air Fryer,Home & Kitchen,West,Retail,4,100.78,52.0,1279
100358,2024-02-04,Coffee Maker,Home & Kitchen,East,Marketplace,6,120.15,64.0,1034
100359,2024-02-04,4K Webcam,Electronics,Central,Marketplace,4,88.23,44.0,1486
100360,2024-02-05,Denim Jeans,Apparel,South,Marketplace,2,66.42,28.0,1726
100361,2024-02-05,Yoga Mat,Sports,East,Marketplace,3,38.58,14.0,1726
100362,2024-02-05,4K Webcam,Electronics,West,Marketplace,4,84.63,44.0,1471
100363,2024-02-05,4K Webcam,Electronics,Central,Online,2,93.53,44.0,1840
100364,2024-02-05,Winter Jacket,Apparel,East,Retail,4,149.32,70.0,1284
100365,2024-02-05,Yoga Mat,Sports,North,Online,2,34.46,14.0,1045
100366,2024-02-05,Yoga Mat,Sports,Central,Retail,4,36.74,14.0,1830
100367,2024-02-06,Knife Set,Home & Kitchen,East,Online,4,45.98,21.0,1832
100368,2024-02-06,Vacuum Cleaner,Home & Kitchen,East,Online,2,196.24,110.0,1703
100369,2024-02-06,Winter Jacket,Apparel,Central,Retail,2,135.89,70.0,1619
100370,2024-02-06,Smartphone Case,Electronics,East,Marketplace,4,19.49,6.0,1076
100371,2024-02-06,Coffee Maker,Home & Kitchen,Central,Online,2,127.54,64.0,1130
100372,2024-02-06,4K Webcam,Electronics,North,Marketplace,5,86.1,44.0,1808
100373,2024-02-06,Face Serum,Beauty,North,Retail,6,45.46,18.0,1443
100374,2024-02-06,Smartphone Case,Electronics,Central,Online,2,18.93,6.0,1716
100375,2024-02-06,Running Shoes,Apparel,East,Online,2,92.76,40.0,1221
100376,2024-02-07,Water Bottle,Sports,South,Retail,5,17.29,5.0,2193
100377,2024-02-07,Bluetooth Speaker,Electronics,East,Marketplace,6,58.19,27.0,1639
100378,2024-02-07,Coffee Maker,Home & Kitchen,North,Online,7,120.16,64.0,1440
100379,2024-02-07,Water Bottle,Sports,West,Online,1,17.78,5.0,1038
100380,2024-02-07,4K Webcam,Electronics,East,Online,2,91.95,44.0,1543
100381,2024-02-07,Water Bottle,Sports,West,Marketplace,6,17.21,5.0,1849
100382,2024-02-07,Coffee Maker,Home & Kitchen,North,Online,3,121.86,64.0,2077
100383,2024-02-08,Face Serum,Beauty,North,Online,5,47.73,18.0,1074
100384,2024-02-08,Yoga Mat,Sports,South,Online,4,35.56,14.0,2122
100385,2024-02-08,Vacuum Cleaner,Home & Kitchen,East,Retail,4,201.26,110.0,1659
100386,2024-02-08,Wireless Earbuds,Electronics,North,Marketplace,2,84.91,38.0,1093
100387,2024-02-08,Lipstick Set,Beauty,West,Retail,2,28.38,11.0,1871
100388,2024-02-08,Coffee Maker,Home & Kitchen,East,Retail,4,133.76,64.0,1039
100389,2024-02-08,Yoga Mat,Sports,Central,Marketplace,2,35.14,14.0,1334
100390,2024-02-09,Coffee Maker,Home & Kitchen,North,Online,3,120.9,64.0,1418
100391,2024-02-09,Yoga Mat,Sports,Central,Marketplace,1,33.16,14.0,1132
100392,2024-02-09,Yoga Mat,Sports,East,Online,2,35.34,14.0,1803
100393,2024-02-09,4K Webcam,Electronics,East,Online,3,92.57,44.0,1332
100394,2024-02-09,Hair Dryer,Beauty,West,Marketplace,2,66.59,33.0,1913
100395,2024-02-09,Running Shoes,Apparel,West,Online,3,86.65,40.0,2119
100396,2024-02-09,Winter Jacket,Apparel,South,Online,4,140.35,70.0,1529
100397,2024-02-10,4K Webcam,Electronics,West,Retail,3,91.71,44.0,1672
100398,2024-02-10,Bluetooth Speaker,Electronics,Central,Online,1,63.59,27.0,1818
100399,2024-02-10,Smartphone Case,Electronics,Central,Online,4,17.67,6.0,1356
100400,2024-02-10,Cotton T-Shirt,Apparel,South,Online,3,22.04,7.0,2155
100401,2024-02-10,4K Webcam,Electronics,Central,Online,1,89.38,44.0,2087
100402,2024-02-10,Smartphone Case,Electronics,East,Retail,4,19.83,6.0,2139
100403,2024-02-10,Wireless Earbuds,Electronics,North,Online,4,78.7,38.0,1398
100404,2024-02-10,Water Bottle,Sports,East,Marketplace,3,17.77,5.0,1214
100405,2024-02-10,Lipstick Set,Beauty,Central,Online,3,29.0,11.0,2176
100406,2024-02-11,Denim Jeans,Apparel,South,Online,2,63.26,28.0,1541
100407,2024-02-11,USB-C Charger,Electronics,East,Retail,1,24.74,9.0,2131
100408,2024-02-11,Face Serum,Beauty,East,Online,3,43.37,18.0,1643
100409,2024-02-11,Denim Jeans,Apparel,East,Retail,4,67.08,28.0,1232
100410,2024-02-11,Vacuum Cleaner,Home & Kitchen,West,Online,3,201.24,110.0,1048
100411,2024-02-11,Running Shoes,Apparel,South,Online,6,86.46,40.0,1407
100412,2024-02-11,Yoga Mat,Sports,North,Retail,2,34.18,14.0,1747
100413,2024-02-11,Dumbbell Set,Sports,North,Retail,1,77.17,41.0,1922
100414,2024-02-11,Coffee Maker,Home & Kitchen,Central,Online,3,119.14,64.0,1697
100415,2024-02-11,Denim Jeans,Apparel,South,Retail,4,67.21,28.0,1774
100416,2024-02-12,Winter Jacket,Apparel,Central,Online,3,138.89,70.0,1264
100417,2024-02-12,Winter Jacket,Apparel,East,Online,5,146.1,70.0,1466
100418,2024-02-12,Wireless Earbuds,Electronics,South,Online,2,80.42,38.0,1440
100419,2024-02-12,4K Webcam,Electronics,West,Marketplace,2,89.53,44.0,1070
100420,2024-02-12,4K Webcam,Electronics,East,Marketplace,2,87.78,44.0,1481
100421,2024-02-12,Running Shoes,Apparel,West,Online,3,85.46,40.0,1201
100422,2024-02-12,Running Shoes,Apparel,North,Online,5,90.29,40.0,1444
100423,2024-02-12,4K Webcam,Electronics,South,Marketplace,4,91.51,44.0,1245
100424,2024-02-12,Yoga Mat,Sports,East,Online,7,33.95,14.0,1007
100425,2024-02-12,Winter Jacket,Apparel,East,Online,2,125.76,70.0,1681
100426,2024-02-12,Vacuum Cleaner,Home & Kitchen,South,Online,2,199.84,110.0,1886
100427,2024-02-13,Running Shoes,Apparel,East,Retail,6,92.61,40.0,1509
100428,2024-02-13,Face Serum,Beauty,South,Marketplace,3,46.25,18.0,1438
100429,2024-02-13,Running Shoes,Apparel,West,Retail,3,80.92,40.0,1148
100430,2024-02-13,Yoga Mat,Sports,Central,Retail,2,34.32,14.0,1375
100431,2024-02-13,Smartphone Case,Electronics,South,Online,1,19.13,6.0,1468
100432,2024-02-13,Lipstick Set,Beauty,East,Online,5,28.46,11.0,1740
100433,2024-02-13,Running Shoes,Apparel,West,Online,2,90.01,40.0,1692
100434,2024-02-13,Yoga Mat,Sports,Central,Online,4,33.62,14.0,2077
100435,2024-02-13,Yoga Mat,Sports,West,Online,5,36.9,14.0,1399
100436,2024-02-13,Running Shoes,Apparel,East,Online,4,82.39,40.0,1727
100437,2024-02-13,Wireless Earbuds,Electronics,South,Online,7,80.45,38.0,1326
100438,2024-02-13,Bluetooth Speaker,Electronics,North,Online,5,55.17,27.0,1974
100439,2024-02-13,Denim Jeans,Apparel,East,Online,1,66.97,28.0,2055
100440,2024-02-14,4K Webcam,Electronics,West,Online,3,84.02,44.0,1154
100441,2024-02-14,4K Webcam,Electronics,West,Marketplace,3,87.89,44.0,1787
100442,2024-02-14,Smartphone Case,Electronics,Central,Online,8,17.87,6.0,1509
100443,2024-02-14,Yoga Mat,Sports,Central,Marketplace,6,36.75,14.0,1527
100444,2024-02-14,4K Webcam,Electronics,Central,Online,3,89.94,44.0,1417
100445,2024-02-14,Cotton T-Shirt,Apparel,North,Retail,4,20.79,7.0,1632
100446,2024-02-14,4K Webcam,Electronics,South,Online,3,91.77,44.0,1041
100447,2024-02-15,Vacuum Cleaner,Home & Kitchen,West,Marketplace,4,197.42,110.0,1610
100448,2024-02-15,Vacuum Cleaner,Home & Kitchen,East,Retail,5,204.54,110.0,1175
100449,2024-02-15,Face Serum,Beauty,West,Marketplace,3,44.18,18.0,1045
100450,2024-02-15,Running Shoes,Apparel,North,Online,4,91.13,40.0,1762
100451,2024-02-15,Coffee Maker,Home & Kitchen,North,Retail,5,123.94,64.0,1855
100452,2024-02-15,USB-C Charger,Electronics,North,Online,3,24.44,9.0,1352
100453,2024-02-15,Coffee Maker,Home & Kitchen,North,Online,4,111.92,64.0,1649
100454,2024-02-15,4K Webcam,Electronics,South,Online,5,86.07,44.0,1820
100455,2024-02-15,Yoga Mat,Sports,East,Online,2,31.75,14.0,1101
100456,2024-02-15,4K Webcam,Electronics,East,Online,2,87.93,44.0,1298
100457,2024-02-15,Coffee Maker,Home & Kitchen,South,Retail,4,115.8,64.0,1694
100458,2024-02-15,Face Serum,Beauty,East,Marketplace,2,45.13,18.0,1426
100459,2024-02-15,USB-C Charger,Electronics,North,Online,1,24.48,9.0,1270
100460,2024-02-15,Smartphone Case,Electronics,East,Retail,4,19.31,6.0,1063
100461,2024-02-15,Water Bottle,Sports,Central,Retail,3,16.54,5.0,1281
100462,2024-02-15,Denim Jeans,Apparel,East,Marketplace,4,70.57,28.0,1292
100463,2024-02-16,Yoga Mat,Sports,Central,Online,4,34.96,14.0,2056
100464,2024-02-16,Coffee Maker,Home & Kitchen,South,Retail,6,118.82,64.0,1751
100465,2024-02-16,4K Webcam,Electronics,South,Retail,2,92.68,44.0,2096
100466,2024-02-16,Lipstick Set,Beauty,North,Online,2,29.57,11.0,1244
100467,2024-02-16,Water Bottle,Sports,East,Online,4,18.07,5.0,1669
100468,2024-02-16,Face Serum,Beauty,South,Online,3,45.78,18.0,1843
100469,2024-02-16,Coffee Maker,Home & Kitchen,South,Online,4,128.22,64.0,1149
100470,2024-02-16,Denim Jeans,Apparel,East,Retail,6,67.57,28.0,1238
100471,2024-02-16,Denim Jeans,Apparel,East,Retail,4,65.51,28.0,1682
100472,2024-02-16,Running Shoes,Apparel,West,Online,3,90.8,40.0,1970
100473,2024-02-16,Smartphone Case,Electronics,East,Retail,3,18.67,6.0,2029
100474,2024-02-16,Yoga Mat,Sports,East,Online,3,34.13,14.0,2022
100475,2024-02-17,Denim Jeans,Apparel,West,Online,7,65.14,28.0,2151
100476,2024-02-17,Running Shoes,Apparel,South,Online,4,84.33,40.0,1754
100477,2024-02-17,Running Shoes,Apparel,East,Online,7,86.42,40.0,1683
100478,2024-02-17,Yoga Mat,Sports,North,Online,5,36.83,14.0,1780
100479,2024-02-17,Denim Jeans,Apparel,South,Marketplace,2,65.49,28.0,1688
100480,2024-02-17,Lipstick Set,Beauty,East,Retail,2,30.02,11.0,1226
100481,2024-02-17,Cotton T-Shirt,Apparel,South,Marketplace,5,21.34,7.0,1500
100482,2024-02-17,Denim Jeans,Apparel,North,Marketplace,2,68.12,28.0,1333
100483,2024-02-17,USB-C Charger,Electronics,East,Online,5,24.56,9.0,1802
100484,2024-02-18,4K Webcam,Electronics,West,Retail,2,97.05,44.0,1406
100485,2024-02-18,Smartphone Case,Electronics,South,Marketplace,2,19.24,6.0,1958
100486,2024-02-18,Coffee Maker,Home & Kitchen,East,Online,3,119.62,64.0,2000
100487,2024-02-18,Yoga Mat,Sports,East,Online,3,34.21,14.0,1864
100488,2024-02-18,Lipstick Set,Beauty,North,Retail,3,28.27,11.0,2186
100489,2024-02-18,Winter Jacket,Apparel,West,Online,4,137.61,70.0,1374
100490,2024-02-18,Coffee Maker,Home & Kitchen,West,Marketplace,1,119.74,64.0,1971
100491,2024-02-18,4K Webcam,Electronics,Central,Retail,3,89.57,44.0,1060
100492,2024-02-18,4K Webcam,Electronics,North,Online,3,95.55,44.0,1172
100493,2024-02-19,Winter Jacket,Apparel,West,Online,5,133.07,70.0,1818
100494,2024-02-19,Coffee Maker,Home & Kitchen,East,Online,3,119.17,64.0,1419
100495,2024-02-19,Denim Jeans,Apparel,East,Online,2,67.71,28.0,1545
100496,2024-02-19,Yoga Mat,Sports,West,Retail,2,33.69,14.0,1657
100497,2024-02-19,Yoga Mat,Sports,West,Marketplace,2,34.77,14.0,2083
100498,2024-02-19,Coffee Maker,Home & Kitchen,North,Online,8,112.44,64.0,1252
100499,2024-02-19,Face Serum,Beauty,West,Online,4,45.14,18.0,1616
100500,2024-02-19,Yoga Mat,Sports,East,Retail,5,34.58,14.0,1979
100501,2024-02-19,Denim Jeans,Apparel,East,Online,1,64.46,28.0,1433
100502,2024-02-19,4K Webcam,Electronics,South,Retail,2,89.91,44.0,1876
100503,2024-02-19,Running Shoes,Apparel,East,Online,3,89.99,40.0,1387
100504,2024-02-19,Coffee Maker,Home & Kitchen,East,Marketplace,4,118.73,64.0,2196
100505,2024-02-20,Running Shoes,Apparel,Central,Retail,4,96.56,40.0,1452
100506,2024-02-20,Cotton T-Shirt,Apparel,Central,Marketplace,2,23.51,7.0,2091
100507,2024-02-20,Coffee Maker,Home & Kitchen,East,Marketplace,3,120.12,64.0,2145
100508,2024-02-20,Denim Jeans,Apparel,West,Online,4,65.67,28.0,1494
100509,2024-02-20,4K Webcam,Electronics,Central,Online,7,86.77,44.0,1967
100510,2024-02-20,Smartphone Case,Electronics,South,Online,4,18.71,6.0,1160
100511,2024-02-20,Lipstick Set,Beauty,South,Retail,2,29.92,11.0,2148
100512,2024-02-20,Running Shoes,Apparel,West,Retail,4,84.62,40.0,1489
100513,2024-02-20,Yoga Mat,Sports,East,Retail,1,36.57,14.0,2041
100514,2024-02-20,4K Webcam,Electronics,Central,Marketplace,6,88.55,44.0,1373
100515,2024-02-20,Winter Jacket,Apparel,South,Online,1,137.62,70.0,1167
100516,2024-02-21,Bluetooth Speaker,Electronics,Central,Retail,2,57.38,27.0,1531
100517,2024-02-21,Coffee Maker,Home & Kitchen,South,Online,6,121.62,64.0,1740
100518,2024-02-21,Cotton T-Shirt,Apparel,West,Online,2,22.37,7.0,1386
100519,2024-02-21,Smartphone Case,Electronics,South,Retail,3,18.73,6.0,1025
100520,2024-02-21,Face Serum,Beauty,South,Retail,2,42.05,18.0,1120
100521,2024-02-21,Coffee Maker,Home & Kitchen,South,Online,2,121.1,64.0,1455
100522,2024-02-21,Face Serum,Beauty,South,Online,4,42.09,18.0,2050
100523,2024-02-21,Vacuum Cleaner,Home & Kitchen,South,Online,2,200.29,110.0,1619
100524,2024-02-21,Water Bottle,Sports,East,Marketplace,4,18.56,5.0,2198
100525,2024-02-22,Winter Jacket,Apparel,Central,Retail,8,140.73,70.0,1331
100526,2024-02-22,Winter Jacket,Apparel,East,Online,8,144.94,70.0,2021
100527,2024-02-22,Yoga Mat,Sports,South,Marketplace,2,35.73,14.0,1062
100528,2024-02-22,Vacuum Cleaner,Home & Kitchen,West,Retail,2,190.99,110.0,2050
100529,2024-02-22,Winter Jacket,Apparel,West,Retail,1,140.49,70.0,1227
100530,2024-02-22,Face Serum,Beauty,East,Online,2,46.37,18.0,1234
100531,2024-02-22,Water Bottle,Sports,South,Online,3,18.22,5.0,1152
100532,2024-02-22,Air Fryer,Home & Kitchen,East,Retail,1,101.73,52.0,1771
100533,2024-02-22,Yoga Mat,Sports,Central,Online,3,35.46,14.0,1367
100534,2024-02-23,Yoga Mat,Sports,Central,Online,2,34.52,14.0,1793
100535,2024-02-23,4K Webcam,Electronics,South,Retail,3,91.89,44.0,2152
100536,2024-02-23,Knife Set,Home & Kitchen,South,Online,4,48.01,21.0,1609
100537,2024-02-23,Yoga Mat,Sports,North,Online,5,32.71,14.0,1092
100538,2024-02-23,Bluetooth Speaker,Electronics,West,Online,3,59.02,27.0,1054
100539,2024-02-23,Running Shoes,Apparel,Central,Retail,4,95.11,40.0,2165
100540,2024-02-23,Running Shoes,Apparel,West,Online,1,85.95,40.0,2050
100541,2024-02-23,USB-C Charger,Electronics,South,Retail,4,25.84,9.0,1841
100542,2024-02-23,Lipstick Set,Beauty,East,Online,2,31.08,11.0,1589
100543,2024-02-23,Water Bottle,Sports,East,Online,5,17.88,5.0,1681
100544,2024-02-23,4K Webcam,Electronics,North,Retail,2,86.93,44.0,1264
100545,2024-02-23,Coffee Maker,Home & Kitchen,South,Retail,5,117.4,64.0,1842
100546,2024-02-23,4K Webcam,Electronics,West,Online,4,84.55,44.0,1534
100547,2024-02-23,Vacuum Cleaner,Home & Kitchen,East,Marketplace,4,206.42,110.0,2054
100548,2024-02-24,4K Webcam,Electronics,Central,Retail,6,89.77,44.0,1375
100549,2024-02-24,Coffee Maker,Home & Kitchen,South,Retail,4,119.48,64.0,2173
100550,2024-02-24,4K Webcam,Electronics,East,Online,4,89.28,44.0,1464
100551,2024-02-24,4K Webcam,Electronics,South,Retail,1,90.22,44.0,1846
100552,2024-02-24,Yoga Mat,Sports,West,Online,2,32.93,14.0,1282
100553,2024-02-24,Yoga Mat,Sports,South,Retail,1,34.44,14.0,1965
100554,2024-02-24,Cotton T-Shirt,Apparel,North,Retail,2,23.06,7.0,1007
100555,2024-02-24,Yoga Mat,Sports,North,Retail,4,35.17,14.0,1485
100556,2024-02-24,Coffee Maker,Home & Kitchen,Central,Retail,3,115.11,64.0,1705
100557,2024-02-24,Dumbbell Set,Sports,West,Retail,3,78.48,41.0,1108
100558,2024-02-24,Coffee Maker,Home & Kitchen,West,Online,4,119.3,64.0,1644
100559,2024-02-24,Wireless Earbuds,Electronics,South,Online,3,76.65,38.0,1334
100560,2024-02-24,USB-C Charger,Electronics,South,Online,3,25.73,9.0,2151
100561,2024-02-24,Face Serum,Beauty,West,Online,3,44.26,18.0,1068
100562,2024-02-25,Coffee Maker,Home & Kitchen,Central,Retail,2,119.01,64.0,1458
100563,2024-02-25,4K Webcam,Electronics,South,Online,2,93.25,44.0,1641
100564,2024-02-25,Yoga Mat,Sports,Central,Online,6,34.0,14.0,2132
100565,2024-02-25,Running Shoes,Apparel,East,Online,2,91.65,40.0,1452
100566,2024-02-26,Running Shoes,Apparel,Central,Marketplace,6,85.47,40.0,2168
100567,2024-02-26,USB-C Charger,Electronics,East,Marketplace,1,27.55,9.0,1859
100568,2024-02-26,Knife Set,Home & Kitchen,North,Retail,5,45.74,21.0,1982
100569,2024-02-26,4K Webcam,Electronics,East,Online,5,88.54,44.0,1682
100570,2024-02-26,Winter Jacket,Apparel,Central,Retail,4,134.32,70.0,2036
100571,2024-02-26,Lipstick Set,Beauty,West,Retail,2,27.7,11.0,1928
100572,2024-02-26,Bluetooth Speaker,Electronics,Central,Online,1,55.6,27.0,1818
100573,2024-02-26,Yoga Mat,Sports,Central,Online,3,32.96,14.0,1243
100574,2024-02-26,Winter Jacket,Apparel,South,Retail,7,139.65,70.0,1200
100575,2024-02-26,Winter Jacket,Apparel,North,Retail,2,148.7,70.0,1786
100576,2024-02-26,Winter Jacket,Apparel,East,Marketplace,3,136.92,70.0,1300
100577,2024-02-27,Vacuum Cleaner,Home & Kitchen,West,Online,2,205.8,110.0,1326
100578,2024-02-27,Cotton T-Shirt,Apparel,West,Retail,5,21.57,7.0,1316
100579,2024-02-27,Smartphone Case,Electronics,South,Marketplace,4,18.93,6.0,1657
100580,2024-02-27,Denim Jeans,Apparel,North,Online,3,65.1,28.0,1892
100581,2024-02-27,Knife Set,Home & Kitchen,South,Marketplace,3,48.21,21.0,1548
100582,2024-02-27,Bluetooth Speaker,Electronics,Central,Online,3,64.26,27.0,1602
100583,2024-02-27,Lipstick Set,Beauty,West,Online,2,28.29,11.0,1944
100584,2024-02-28,USB-C Charger,Electronics,North,Online,2,22.08,9.0,1013
100585,2024-02-28,Yoga Mat,Sports,South,Marketplace,2,35.69,14.0,1676
100586,2024-02-28,Denim Jeans,Apparel,Central,Retail,4,64.65,28.0,1263
100587,2024-02-28,Bluetooth Speaker,Electronics,North,Online,4,59.31,27.0,1208
100588,2024-02-28,Running Shoes,Apparel,South,Marketplace,2,83.83,40.0,1373
100589,2024-02-28,Lipstick Set,Beauty,Central,Marketplace,5,28.11,11.0,1006
100590,2024-02-28,USB-C Charger,Electronics,West,Online,5,25.83,9.0,1412
100591,2024-02-28,Smartphone Case,Electronics,West,Online,1,18.84,6.0,1220
100592,2024-02-28,Running Shoes,Apparel,South,Retail,1,90.68,40.0,1850
100593,2024-02-28,Running Shoes,Apparel,North,Retail,3,88.41,40.0,1432
100594,2024-02-28,Knife Set,Home & Kitchen,North,Online,3,51.65,21.0,1195
100595,2024-02-28,Vacuum Cleaner,Home & Kitchen,Central,Marketplace,4,198.98,110.0,1590
100596,2024-02-28,Smartphone Case,Electronics,North,Marketplace,3,19.08,6.0,1940
100597,2024-02-28,Face Serum,Beauty,South,Online,3,43.27,18.0,1963
100598,2024-02-28,Running Shoes,Apparel,East,Online,3,87.4,40.0,1776
100599,2024-02-29,Running Shoes,Apparel,Central,Online,2,86.1,40.0,2179
100600,2024-02-29,4K Webcam,Electronics,East,Online,4,91.36,44.0,1085
100601,2024-02-29,Winter Jacket,Apparel,East,Online,3,132.89,70.0,1581
100602,2024-02-29,Winter Jacket,Apparel,West,Online,2,135.73,70.0,1041
100603,2024-02-29,Face Serum,Beauty,North,Online,2,43.06,18.0,2148
100604,2024-02-29,Smartphone Case,Electronics,West,Retail,1,17.67,6.0,1054
100605,2024-02-29,Running Shoes,Apparel,North,Marketplace,2,88.85,40.0,1655
100606,2024-03-01,Face Serum,Beauty,West,Online,3,43.0,18.0,1989
100607,2024-03-01,Denim Jeans,Apparel,East,Online,5,69.0,28.0,1844
100608,2024-03-01,Bluetooth Speaker,Electronics,South,Online,2,58.77,27.0,1814
100609,2024-03-01,Coffee Maker,Home & Kitchen,North,Online,4,116.94,64.0,1882
100610,2024-03-01,Face Serum,Beauty,Central,Online,3,44.02,18.0,1259
100611,2024-03-01,Water Bottle,Sports,Central,Online,2,18.5,5.0,1491
100612,2024-03-01,Bluetooth Speaker,Electronics,South,Online,2,65.34,27.0,1060
100613,2024-03-01,Denim Jeans,Apparel,South,Online,3,71.77,28.0,1767
100614,2024-03-01,Yoga Mat,Sports,East,Retail,3,36.57,14.0,2100
100615,2024-03-01,Water Bottle,Sports,Central,Marketplace,2,17.27,5.0,1560
100616,2024-03-01,Bluetooth Speaker,Electronics,South,Marketplace,5,58.67,27.0,1933
100617,2024-03-01,USB-C Charger,Electronics,West,Online,4,24.72,9.0,1600
100618,2024-03-02,4K Webcam,Electronics,North,Retail,3,91.11,44.0,1209
